time,id,temp,hum,PM1,PM2.5,PM10
2021-04-18 07:30:16 CEST,7808,5.3,75.7,9.18,12.6,15.47
2021-04-18 07:35:16 CEST,7809,5.3,75.6,7.41,8.16,8.16
2021-04-18 07:40:16 CEST,7810,5.4,75.8,12.42,15.43,17.44
2021-04-18 07:45:16 CEST,7811,5.3,75.8,10.1,11.13,11.13
2021-04-18 07:50:17 CEST,7812,5.4,75.7,9.42,10.38,10.38
2021-04-18 07:55:17 CEST,7813,5.5,75.4,9.72,20.26,31.25
2021-04-18 08:00:16 CEST,7814,5.6,75.4,16.31,34.59,53.71
2021-04-18 08:05:16 CEST,7815,5.7,74.8,17.22,21.26,23.89
2021-04-18 08:10:16 CEST,7816,5.7,74.9,10.77,11.87,11.87
2021-04-18 08:15:16 CEST,7817,5.6,75.2,12.18,25.58,39.56
2021-04-18 08:20:17 CEST,7818,5.7,74.7,8.42,15.21,22.04
2021-04-18 08:25:16 CEST,7819,5.5,75.0,9.53,15.04,20.25
2021-04-18 08:30:16 CEST,7820,5.8,74.7,20.69,25.71,29.05
2021-04-18 08:35:16 CEST,7821,6.1,73.8,11.41,24.18,37.52
2021-04-18 08:40:16 CEST,7822,6.1,73.8,10.1,11.13,11.13
2021-04-18 08:45:16 CEST,7823,6.2,73.2,9.73,16.4,22.95
2021-04-18 08:50:16 CEST,7824,6.0,73.3,13.25,21.18,28.76
2021-04-18 08:55:16 CEST,7825,6.0,73.1,14.57,26.45,38.42
2021-04-18 09:00:19 CEST,7826,6.1,73.3,16.81,41.95,68.9
2021-04-18 09:05:16 CEST,7827,6.1,73.2,13.02,19.6,25.65
2021-04-18 09:10:16 CEST,7828,6.1,72.9,11.87,19.5,26.89
2021-04-18 09:15:16 CEST,7829,6.8,70.8,15.68,26.26,36.6
2021-04-18 09:20:16 CEST,7830,7.0,70.1,11.44,12.61,12.61
2021-04-18 09:25:17 CEST,7831,6.6,70.6,10.77,11.87,11.87
2021-04-18 09:30:16 CEST,7832,6.7,71.0,17.67,24.38,30.02
2021-04-18 09:35:16 CEST,7833,6.8,69.7,11.22,22.85,34.91
2021-04-18 09:40:16 CEST,7834,6.5,70.5,17.09,24.27,30.54
2021-04-18 09:45:16 CEST,7835,6.8,70.0,13.75,20.73,27.14
2021-04-18 09:50:16 CEST,7836,7.0,69.2,10.77,11.87,11.87
2021-04-18 09:55:16 CEST,7837,7.0,68.9,14.91,20.95,26.15
2021-04-18 10:00:17 CEST,7838,7.2,68.3,16.61,24.89,32.46
2021-04-18 10:05:16 CEST,7839,7.1,68.9,13.14,24.39,35.78
2021-04-18 10:10:16 CEST,7840,7.0,68.7,16.73,25.73,34.11
2021-04-18 10:15:16 CEST,7841,7.8,67.0,9.24,13.03,16.31
2021-04-18 10:20:16 CEST,7842,7.4,66.3,8.55,12.16,15.32
2021-04-18 10:25:22 CEST,7843,9.1,61.6,16.44,23.72,30.17
2021-04-18 10:30:16 CEST,7844,9.1,61.6,13.46,14.83,14.83
2021-04-18 10:35:16 CEST,7845,9.5,59.1,13.46,14.83,14.83
2021-04-18 10:40:26 CEST,7846,11.4,55.8,14.34,28.79,43.73
2021-04-18 10:45:16 CEST,7847,11.4,55.8,18.55,26.53,33.54
2021-04-18 10:50:16 CEST,7848,10.8,56.9,10.55,18.16,25.68
2021-04-18 10:55:16 CEST,7849,10.8,56.1,18.18,20.03,20.03
2021-04-18 11:00:16 CEST,7850,9.3,58.9,13.93,21.97,29.6
2021-04-18 11:05:16 CEST,7851,9.1,59.6,8.59,12.43,15.85
2021-04-18 11:10:16 CEST,7852,8.4,61.6,11.02,13.58,15.24
2021-04-18 11:15:17 CEST,7853,8.9,61.3,12.12,13.35,13.35
2021-04-18 11:20:18 CEST,7854,9.3,60.2,16.16,17.8,17.8
2021-04-18 11:25:17 CEST,7855,9.3,60.2,16.23,22.24,27.25
2021-04-18 11:30:16 CEST,7856,9.3,60.2,14.94,25.09,35.02
2021-04-18 11:35:16 CEST,7857,8.9,61.0,10.1,11.13,11.13
2021-04-18 11:40:18 CEST,7858,8.6,61.8,16.16,17.8,17.8
2021-04-18 11:45:21 CEST,7859,8.7,61.9,17.89,29.81,41.43
2021-04-18 11:50:17 CEST,7860,9.5,59.9,14.14,15.58,15.58
2021-04-18 11:55:17 CEST,7861,8.8,59.7,10.95,24.9,39.67
2021-04-18 12:00:16 CEST,7862,8.9,59.8,13.14,24.34,35.69
2021-04-18 12:05:19 CEST,7863,9.5,58.5,12.24,18.1,23.42
2021-04-18 12:10:17 CEST,7864,9.4,58.5,7.48,8.7,9.22
2021-04-18 12:15:16 CEST,7865,9.5,58.4,8.75,9.64,9.64
2021-04-18 12:20:17 CEST,7866,10.1,58.3,11.44,12.61,12.61
2021-04-18 12:25:17 CEST,7867,10.1,58.1,22.43,33.83,44.32
2021-04-18 12:30:16 CEST,7868,10.0,58.1,14.13,35.12,57.61
2021-04-18 12:35:19 CEST,7869,10.1,58.1,13.63,31.66,50.8
2021-04-18 12:40:16 CEST,7870,10.1,58.1,10.84,16.28,21.27
2021-04-18 12:45:16 CEST,7871,9.7,58.0,8.89,18.45,28.41
2021-04-18 12:50:18 CEST,7872,9.5,57.9,10.77,11.87,11.87
2021-04-18 12:55:16 CEST,7873,9.5,58.0,15.48,17.06,17.06
2021-04-18 13:00:16 CEST,7874,9.6,57.9,5.39,5.93,5.93
2021-04-18 13:05:16 CEST,7875,9.7,58.2,6.73,7.42,7.42
2021-04-18 13:10:16 CEST,7876,9.8,57.5,10.8,16.0,20.72
2021-04-18 13:15:16 CEST,7877,9.8,56.6,9.92,13.85,17.2
2021-04-18 13:20:21 CEST,7878,9.1,57.9,12.12,13.35,13.35
2021-04-18 13:25:17 CEST,7879,9.1,58.9,12.63,20.83,28.78
2021-04-18 13:30:17 CEST,7880,8.7,59.0,8.55,12.19,15.36
2021-04-18 13:35:16 CEST,7881,8.9,59.2,13.48,18.85,23.46
2021-04-18 13:40:16 CEST,7882,9.4,58.0,8.7,24.98,42.69
2021-04-18 13:45:16 CEST,7883,9.1,58.5,12.91,22.74,32.54
2021-04-18 13:50:16 CEST,7884,8.9,58.9,13.53,19.24,24.22
2021-04-18 13:55:16 CEST,7885,9.3,58.3,14.21,23.95,33.48
2021-04-18 14:00:17 CEST,7886,9.5,57.4,8.07,16.68,25.63
2021-04-18 14:05:17 CEST,7887,9.4,57.1,14.72,19.6,23.48
2021-04-18 14:10:16 CEST,7888,9.7,56.6,10.21,15.82,21.09
2021-04-18 14:15:16 CEST,7889,9.9,55.5,6.51,9.82,12.86
2021-04-18 14:20:16 CEST,7890,10.2,55.1,10.77,11.87,11.87
2021-04-18 14:25:16 CEST,7891,10.1,55.5,9.96,18.04,26.17
2021-04-18 14:30:17 CEST,7892,10.6,53.7,10.94,16.96,22.6
2021-04-18 14:35:19 CEST,7893,10.5,53.8,18.18,20.03,20.03
2021-04-18 14:40:17 CEST,7894,10.5,53.8,15.52,29.11,42.92
2021-04-18 14:45:17 CEST,7895,11.0,52.9,8.08,8.9,8.9
2021-04-18 14:50:17 CEST,7896,11.3,51.7,12.12,13.35,13.35
2021-04-18 14:55:21 CEST,7897,10.4,53.8,14.38,25.08,35.72
2021-04-18 15:00:16 CEST,7898,10.0,54.7,15.02,21.71,27.65
2021-04-18 15:05:16 CEST,7899,9.9,55.2,11.34,15.79,19.58
2021-04-18 15:10:16 CEST,7900,10.6,54.7,10.1,11.13,11.13
2021-04-18 15:15:16 CEST,7901,11.0,52.9,11.92,15.88,19.05
2021-04-18 15:20:16 CEST,7902,11.2,52.2,13.93,18.1,21.25
2021-04-18 15:25:16 CEST,7903,10.8,51.2,12.12,13.35,13.35
2021-04-18 15:30:17 CEST,7904,11.6,51.5,13.32,17.78,21.34
2021-04-18 15:35:16 CEST,7905,11.9,49.0,7.79,26.54,47.2
2021-04-18 15:40:16 CEST,7906,12.0,50.4,28.05,33.55,36.58
2021-04-18 15:45:18 CEST,7907,11.2,51.4,3.37,3.71,3.71
2021-04-18 15:50:16 CEST,7908,12.3,52.7,12.24,22.06,31.93
2021-04-18 15:55:19 CEST,7909,12.0,50.5,8.75,9.64,9.64
2021-04-18 16:00:16 CEST,7910,12.0,50.4,7.72,14.27,20.9
2021-04-18 16:05:16 CEST,7911,12.3,50.4,4.04,4.45,4.45
2021-04-18 16:10:16 CEST,7912,12.3,50.3,9.7,24.06,39.45
2021-04-18 16:15:16 CEST,7913,12.2,50.5,9.42,10.38,10.38
2021-04-18 16:20:16 CEST,7914,12.0,50.2,7.63,17.54,28.06
2021-04-18 16:25:22 CEST,7915,12.9,50.3,8.75,9.64,9.64
2021-04-18 16:30:17 CEST,7916,12.9,50.4,11.82,19.16,26.22
2021-04-18 16:35:17 CEST,7917,12.7,49.8,6.73,7.42,7.42
2021-04-18 16:40:17 CEST,7918,12.3,49.8,5.15,8.22,11.14
2021-04-18 16:45:16 CEST,7919,12.4,49.5,11.08,21.85,32.93
2021-04-18 16:50:16 CEST,7920,12.7,49.9,6.33,12.45,18.76
2021-04-18 16:55:16 CEST,7921,11.8,50.2,5.39,5.93,5.93
2021-04-18 17:00:16 CEST,7922,12.7,50.0,6.73,7.42,7.42
2021-04-18 17:05:16 CEST,7923,13.0,48.7,9.48,18.62,28.02
2021-04-18 17:10:19 CEST,7924,12.4,49.0,8.62,20.49,33.14
2021-04-18 17:15:16 CEST,7925,12.3,49.0,4.57,15.96,28.54
2021-04-18 17:20:17 CEST,7926,12.7,50.1,4.29,6.2,7.89
2021-04-18 17:25:17 CEST,7927,12.5,48.2,5.19,8.47,11.65
2021-04-18 17:30:16 CEST,7928,12.3,48.2,4.71,5.19,5.19
2021-04-18 17:35:19 CEST,7929,11.2,51.8,7.0,17.14,27.98
2021-04-18 17:40:16 CEST,7930,11.2,51.8,5.84,9.11,12.19
2021-04-18 17:45:16 CEST,7931,11.3,50.6,5.48,14.43,24.08
2021-04-18 17:50:16 CEST,7932,11.7,51.4,6.73,7.42,7.42
2021-04-18 17:55:16 CEST,7933,12.2,50.9,12.18,37.32,64.81
2021-04-18 18:00:16 CEST,7934,11.8,50.3,4.19,9.4,14.9
2021-04-18 18:05:17 CEST,7935,12.0,50.6,6.06,6.68,6.68
2021-04-18 18:10:16 CEST,7936,11.6,50.4,6.38,12.81,19.47
2021-04-18 18:15:16 CEST,7937,11.7,50.7,4.71,5.19,5.19
2021-04-18 18:20:16 CEST,7938,11.9,50.1,7.28,19.1,31.84
2021-04-18 18:25:17 CEST,7939,12.1,49.9,3.36,7.61,12.1
2021-04-18 18:30:16 CEST,7940,11.9,49.2,3.37,3.71,3.71
2021-04-18 18:35:16 CEST,7941,11.6,50.4,4.76,9.44,14.26
2021-04-18 18:40:18 CEST,7942,11.5,51.4,4.04,4.45,4.45
2021-04-18 18:45:16 CEST,7943,11.5,51.5,8.08,8.9,8.9
2021-04-18 18:50:17 CEST,7944,11.5,51.4,6.73,7.42,7.42
2021-04-18 18:55:17 CEST,7945,11.6,52.0,1.73,4.11,6.65
2021-04-18 19:00:16 CEST,7946,11.4,52.9,8.35,14.68,20.99
2021-04-18 19:05:16 CEST,7947,11.0,53.4,8.08,8.9,8.9
2021-04-18 19:10:18 CEST,7948,10.3,56.4,9.79,24.68,40.67
2021-04-18 19:15:17 CEST,7949,10.2,56.4,3.8,6.71,9.61
2021-04-18 19:20:16 CEST,7950,9.9,56.9,4.39,6.86,9.18
2021-04-18 19:25:16 CEST,7951,10.3,56.1,2.69,2.97,2.97
2021-04-18 19:30:27 CEST,7952,9.8,57.3,5.64,7.72,9.44
2021-04-18 19:35:17 CEST,7953,9.8,57.3,6.6,14.38,22.56
2021-04-18 19:40:16 CEST,7954,9.7,57.4,6.06,6.68,6.68
2021-04-18 19:45:16 CEST,7955,9.7,57.9,7.3,11.38,15.22
2021-04-18 19:50:16 CEST,7956,9.6,57.6,4.04,4.45,4.45
2021-04-18 19:55:16 CEST,7957,9.4,58.3,11.2,22.66,34.55
2021-04-18 20:00:16 CEST,7958,9.1,59.1,6.9,16.45,26.63
2021-04-18 20:05:17 CEST,7959,9.1,58.9,8.02,12.45,16.6
2021-04-18 20:10:16 CEST,7960,9.1,58.7,5.39,5.93,5.93
2021-04-18 20:15:16 CEST,7961,8.7,60.1,7.56,13.14,18.67
2021-04-18 20:20:16 CEST,7962,8.6,61.0,5.39,5.93,5.93
2021-04-18 20:25:16 CEST,7963,8.6,61.3,6.73,7.42,7.42
2021-04-18 20:30:16 CEST,7964,8.3,62.3,9.31,17.41,25.64
2021-04-18 20:35:16 CEST,7965,8.2,63.5,9.34,13.69,17.6
2021-04-18 20:40:16 CEST,7966,8.0,64.4,7.7,18.08,29.12
2021-04-18 20:45:16 CEST,7967,8.0,64.7,9.57,19.23,29.22
2021-04-18 20:50:17 CEST,7968,8.2,64.2,8.88,14.48,19.88
2021-04-18 20:55:17 CEST,7969,8.1,64.4,8.66,16.82,25.21
2021-04-18 21:00:24 CEST,7970,7.9,65.2,6.73,15.25,24.26
2021-04-18 21:05:17 CEST,7971,8.0,65.2,8.97,19.0,29.5
2021-04-18 21:10:16 CEST,7972,7.9,65.1,5.39,5.93,5.93
2021-04-18 21:15:16 CEST,7973,7.9,65.4,8.44,27.13,47.64
2021-04-18 21:20:17 CEST,7974,7.8,65.4,3.77,10.46,17.71
2021-04-18 21:25:17 CEST,7975,7.8,65.7,11.22,26.73,43.27
2021-04-18 21:30:16 CEST,7976,7.9,65.6,6.4,16.89,28.21
2021-04-18 21:35:16 CEST,7977,7.9,65.9,11.3,19.45,27.51
2021-04-18 21:40:16 CEST,7978,7.8,65.8,8.22,13.84,19.33
2021-04-18 21:45:17 CEST,7979,8.0,65.2,7.11,17.92,29.51
2021-04-18 21:50:16 CEST,7980,7.9,65.6,5.39,5.93,5.93
2021-04-18 22:00:17 CEST,7981,7.6,66.6,2.69,2.97,2.97
2021-04-18 22:05:16 CEST,7982,7.6,66.9,6.87,16.25,26.22
2021-04-18 22:10:21 CEST,7983,7.8,66.3,7.67,9.96,11.71
2021-04-18 22:15:17 CEST,7984,7.8,66.3,11.53,21.03,30.6
2021-04-18 22:20:16 CEST,7985,7.9,65.8,7.74,18.32,29.59
2021-04-18 22:25:16 CEST,7986,7.8,66.6,5.73,12.21,19.01
2021-04-18 22:30:16 CEST,7987,7.6,67.2,7.61,17.42,27.81
2021-04-18 22:35:17 CEST,7988,7.5,67.4,3.37,3.71,3.71
2021-04-18 22:40:16 CEST,7989,7.3,68.3,5.85,13.1,20.74
2021-04-18 22:45:16 CEST,7990,7.2,68.3,4.05,12.34,21.41
2021-04-18 22:50:16 CEST,7991,7.0,69.2,4.95,6.87,8.49
2021-04-18 22:55:17 CEST,7992,7.0,69.2,4.98,7.04,8.83
2021-04-18 23:00:16 CEST,7993,6.8,69.0,7.7,18.08,29.12
2021-04-18 23:05:16 CEST,7994,6.8,69.0,5.75,12.39,19.36
2021-04-18 23:10:19 CEST,7995,6.7,69.5,7.82,18.87,30.67
2021-04-18 23:15:17 CEST,7996,6.7,69.4,9.67,23.82,38.98
2021-04-18 23:20:16 CEST,7997,6.7,69.5,9.07,19.67,30.81
2021-04-18 23:25:19 CEST,7998,6.6,69.4,5.39,5.93,5.93
2021-04-18 23:30:16 CEST,7999,6.6,69.4,6.66,10.86,14.91
2021-04-18 23:35:16 CEST,8000,6.5,69.8,11.4,31.93,54.22
2021-04-18 23:40:16 CEST,8001,6.5,70.2,6.87,20.14,34.6
2021-04-18 23:45:16 CEST,8002,6.5,70.8,9.93,21.73,34.14
2021-04-18 23:50:16 CEST,8003,6.7,70.5,4.71,5.19,5.19
2021-04-18 23:55:16 CEST,8004,6.7,70.7,6.11,7.06,7.43
2021-04-19 00:00:17 CEST,8005,6.8,70.3,5.29,9.22,13.12
2021-04-19 00:05:16 CEST,8006,6.8,70.3,16.83,18.54,18.54
2021-04-19 00:10:16 CEST,8007,6.9,70.0,4.54,11.84,19.71
2021-04-19 00:15:16 CEST,8008,6.8,70.5,3.37,3.71,3.71
2021-04-19 00:20:16 CEST,8009,6.8,70.8,7.61,17.4,27.78
2021-04-19 00:25:16 CEST,8010,6.8,70.6,5.52,10.76,16.14
2021-04-19 00:30:16 CEST,8011,6.7,70.8,5.31,9.35,13.36
2021-04-19 00:35:16 CEST,8012,6.8,70.3,8.75,9.64,9.64
2021-04-19 00:40:16 CEST,8013,6.7,70.9,7.36,11.77,15.98
2021-04-19 00:45:19 CEST,8014,6.8,71.0,10.59,14.51,17.79
2021-04-19 00:50:16 CEST,8015,6.7,71.0,5.86,9.22,12.4
2021-04-19 00:55:21 CEST,8016,6.3,72.0,5.75,12.39,19.36
2021-04-19 01:00:16 CEST,8017,6.3,72.0,9.94,13.97,17.44
2021-04-19 01:05:16 CEST,8018,6.2,72.6,7.61,9.55,10.9
2021-04-19 01:10:17 CEST,8019,6.1,72.2,8.92,14.76,20.43
2021-04-19 01:15:19 CEST,8020,6.1,72.6,9.43,14.35,18.91
2021-04-19 01:20:17 CEST,8021,6.1,72.6,2.69,2.97,2.97
2021-04-19 01:25:17 CEST,8022,6.0,73.3,8.08,16.79,25.86
2021-04-19 01:30:16 CEST,8023,6.0,73.3,6.11,7.06,7.43
2021-04-19 01:35:16 CEST,8024,6.0,73.5,9.36,25.61,43.21
2021-04-19 01:40:16 CEST,8025,6.0,73.3,5.95,13.78,22.09
2021-04-19 01:45:17 CEST,8026,6.0,73.2,7.52,12.9,18.2
2021-04-19 01:50:17 CEST,8027,6.0,73.5,8.8,13.93,18.79
2021-04-19 01:55:16 CEST,8028,6.1,73.0,10.59,14.55,17.87
2021-04-19 02:00:16 CEST,8029,5.9,73.5,10.32,28.35,47.89
2021-04-19 02:05:16 CEST,8030,6.0,73.7,8.61,20.47,33.1
2021-04-19 02:10:16 CEST,8031,6.0,73.6,8.75,9.64,9.64
2021-04-19 02:15:19 CEST,8032,6.2,73.7,3.08,9.6,16.74
2021-04-19 02:20:16 CEST,8033,6.2,73.7,8.04,12.58,16.85
2021-04-19 02:25:16 CEST,8034,6.2,73.8,9.42,10.38,10.38
2021-04-19 02:30:17 CEST,8035,6.2,73.8,11.12,14.29,16.64
2021-04-19 02:35:17 CEST,8036,6.1,73.8,11.95,23.95,36.35
2021-04-19 02:40:16 CEST,8037,6.1,73.9,9.42,10.38,10.38
2021-04-19 02:45:16 CEST,8038,6.0,74.1,8.37,14.86,21.35
2021-04-19 02:50:21 CEST,8039,5.9,74.2,8.15,13.3,18.26
2021-04-19 02:55:16 CEST,8040,5.8,74.1,6.06,6.68,6.68
2021-04-19 03:00:16 CEST,8041,5.8,74.2,9.66,15.97,22.1
2021-04-19 03:05:17 CEST,8042,5.6,74.6,13.37,29.88,47.3
2021-04-19 03:10:17 CEST,8043,5.5,74.8,4.04,4.45,4.45
2021-04-19 03:15:16 CEST,8044,5.3,75.5,14.81,16.32,16.32
2021-04-19 03:20:16 CEST,8045,5.3,75.8,16.24,30.16,44.26
2021-04-19 03:25:16 CEST,8046,5.1,76.0,7.87,11.35,14.45
2021-04-19 03:30:19 CEST,8047,5.0,76.8,9.97,14.2,17.89
2021-04-19 03:35:16 CEST,8048,5.0,76.8,9.93,13.91,17.32
2021-04-19 03:40:16 CEST,8049,4.8,77.1,15.07,22.07,28.34
2021-04-19 03:45:16 CEST,8050,4.6,77.1,10.77,11.87,11.87
2021-04-19 03:50:17 CEST,8051,4.6,77.4,9.74,12.6,14.75
2021-04-19 03:55:16 CEST,8052,4.7,78.0,11.19,18.68,25.99
2021-04-19 04:00:16 CEST,8053,4.6,77.5,14.39,36.94,61.19
2021-04-19 04:05:16 CEST,8054,4.5,77.5,9.65,19.81,30.37
2021-04-19 04:10:16 CEST,8055,4.2,77.9,7.09,9.89,12.28
2021-04-19 04:15:16 CEST,8056,4.0,78.4,10.1,11.13,11.13
2021-04-19 04:20:16 CEST,8057,4.0,79.0,7.61,21.33,36.22
2021-04-19 04:25:17 CEST,8058,4.0,79.4,3.78,6.61,9.41
2021-04-19 04:30:16 CEST,8059,4.1,79.1,6.73,7.42,7.42
2021-04-19 04:35:16 CEST,8060,4.1,78.8,11.77,26.66,42.41
2021-04-19 04:40:16 CEST,8061,3.9,79.0,10.83,16.21,21.13
2021-04-19 04:45:16 CEST,8062,3.9,78.8,7.59,13.36,19.12
2021-04-19 04:50:16 CEST,8063,3.8,78.8,8.08,8.9,8.9
2021-04-19 04:55:17 CEST,8064,3.7,79.9,8.05,12.63,16.95
2021-04-19 05:00:17 CEST,8065,3.5,79.4,12.79,14.09,14.09
2021-04-19 05:05:16 CEST,8066,3.6,80.1,10.38,20.94,31.86
2021-04-19 05:10:16 CEST,8067,3.7,80.4,9.51,10.98,11.55
2021-04-19 05:15:16 CEST,8068,3.7,80.6,12.71,29.26,46.8
2021-04-19 05:20:16 CEST,8069,3.6,80.3,14.28,24.4,34.37
2021-04-19 05:25:16 CEST,8070,3.6,80.0,8.66,16.82,25.21
2021-04-19 05:30:16 CEST,8071,3.5,80.5,6.06,6.68,6.68
2021-04-19 05:35:17 CEST,8072,3.5,80.6,8.78,13.74,18.43
2021-04-19 05:40:16 CEST,8073,3.5,80.3,5.81,8.9,11.77
2021-04-19 05:45:16 CEST,8074,3.4,80.4,13.4,22.25,30.86
2021-04-19 05:50:16 CEST,8075,3.3,81.3,10.41,17.18,23.76
2021-04-19 05:55:16 CEST,8076,3.6,81.1,13.47,18.78,23.31
2021-04-19 06:00:17 CEST,8077,3.6,80.4,9.42,10.38,10.38
2021-04-19 06:05:17 CEST,8078,3.5,80.6,13.51,26.95,40.83
2021-04-19 06:10:16 CEST,8079,3.5,80.9,18.05,23.05,26.69
2021-04-19 06:15:16 CEST,8080,3.4,80.9,10.77,11.87,11.87
2021-04-19 06:20:16 CEST,8081,3.4,81.0,7.85,15.18,22.69
2021-04-19 06:25:17 CEST,8082,3.3,80.7,18.26,24.51,29.57
2021-04-19 06:30:17 CEST,8083,3.3,81.2,11.38,23.97,37.12
2021-04-19 06:35:17 CEST,8084,3.2,81.7,9.62,15.69,21.54
2021-04-19 06:40:16 CEST,8085,3.3,81.7,12.96,19.18,24.83
2021-04-19 06:45:16 CEST,8086,3.4,81.9,8.08,8.9,8.9
2021-04-19 06:50:16 CEST,8087,3.3,82.2,16.83,18.54,18.54
2021-04-19 06:55:17 CEST,8088,3.4,81.8,15.44,28.54,41.8
2021-04-19 07:00:17 CEST,8089,3.5,82.3,11.1,18.09,24.83
2021-04-19 07:05:16 CEST,8090,3.6,81.8,10.1,11.13,11.13
2021-04-19 07:10:16 CEST,8091,3.5,82.0,16.55,24.46,31.62
2021-04-19 07:15:16 CEST,8092,3.7,82.1,14.2,23.83,33.25
2021-04-19 07:20:16 CEST,8093,3.8,81.5,4.06,8.5,13.13
2021-04-19 07:25:18 CEST,8094,4.1,81.1,5.19,8.52,11.74
2021-04-19 07:30:17 CEST,8095,4.3,80.7,13.72,16.59,18.29
2021-04-19 07:35:17 CEST,8096,4.4,80.4,17.21,25.11,32.17
2021-04-19 07:40:19 CEST,8097,4.6,80.4,14.63,30.77,47.61
2021-04-19 07:45:17 CEST,8098,4.7,80.4,16.42,39.24,63.57
2021-04-19 07:50:18 CEST,8099,5.1,79.3,18.01,42.4,68.36
2021-04-19 07:55:16 CEST,8100,5.2,79.3,9.89,13.63,16.78
2021-04-19 08:00:17 CEST,8101,5.5,79.0,14.9,20.87,26.0
2021-04-19 08:05:17 CEST,8102,5.7,77.4,14.34,20.9,26.77
2021-04-19 08:10:18 CEST,8103,5.8,76.5,14.3,20.63,26.23
2021-04-19 08:15:21 CEST,8104,5.9,76.5,7.63,13.68,19.73
2021-04-19 08:20:16 CEST,8105,6.0,76.6,6.73,7.42,7.42
2021-04-19 08:25:16 CEST,8106,5.8,76.2,16.11,33.19,50.94
2021-04-19 08:30:19 CEST,8107,5.8,76.2,16.57,24.56,31.82
2021-04-19 08:35:17 CEST,8108,5.8,75.9,15.06,33.78,53.55
2021-04-19 08:40:17 CEST,8109,5.9,76.2,21.39,34.48,47.03
2021-04-19 08:45:17 CEST,8110,6.1,75.6,14.81,16.32,16.32
2021-04-19 08:50:16 CEST,8111,6.2,75.2,9.33,17.55,25.92
2021-04-19 08:55:16 CEST,8112,9.5,64.9,17.38,34.13,51.37
2021-04-19 09:00:18 CEST,8113,10.5,60.4,10.77,11.87,11.87
2021-04-19 09:05:16 CEST,8114,10.6,60.6,15.75,22.83,29.12
2021-04-19 09:10:16 CEST,8115,12.4,53.9,17.25,25.4,32.76
2021-04-19 09:15:17 CEST,8116,12.0,55.7,11.09,14.08,16.22
2021-04-19 09:20:16 CEST,8117,12.2,54.4,14.48,17.93,20.2
2021-04-19 09:25:19 CEST,8118,14.6,51.4,14.99,25.38,35.59
2021-04-19 09:30:16 CEST,8119,14.7,51.4,14.4,21.32,27.59
2021-04-19 09:35:16 CEST,8120,15.6,47.1,15.52,29.1,42.91
2021-04-19 09:40:16 CEST,8121,17.7,44.9,17.89,29.8,41.42
2021-04-19 09:45:16 CEST,8122,17.8,45.3,13.15,16.57,18.96
2021-04-19 09:50:16 CEST,8123,19.3,42.5,12.86,26.33,40.33
2021-04-19 09:55:16 CEST,8124,16.6,43.4,11.5,16.9,21.78
2021-04-19 10:00:16 CEST,8125,15.4,45.5,9.11,19.95,31.35
2021-04-19 10:05:16 CEST,8126,15.7,46.3,15.48,17.06,17.06
2021-04-19 10:10:16 CEST,8127,16.0,44.8,11.88,15.62,18.53
2021-04-19 10:15:16 CEST,8128,17.2,43.4,14.81,16.32,16.32
2021-04-19 10:20:17 CEST,8129,15.9,44.2,19.39,44.12,70.31
2021-04-19 10:25:17 CEST,8130,15.4,45.5,13.49,26.81,40.55
2021-04-19 10:30:16 CEST,8131,18.2,43.2,10.25,16.09,21.61
2021-04-19 10:35:16 CEST,8132,20.0,38.5,15.48,17.06,17.06
2021-04-19 10:40:16 CEST,8133,19.7,38.5,11.44,12.61,12.61
2021-04-19 10:45:16 CEST,8134,20.2,37.1,14.14,15.58,15.58
2021-04-19 10:50:16 CEST,8135,18.2,40.8,10.33,12.75,14.33
2021-04-19 10:55:16 CEST,8136,19.4,38.8,14.81,16.32,16.32
2021-04-19 11:00:16 CEST,8137,18.7,39.2,7.07,9.76,12.03
2021-04-19 11:05:19 CEST,8138,21.0,35.4,19.06,34.01,48.98
2021-04-19 11:10:16 CEST,8139,21.0,35.4,7.98,16.1,24.51
2021-04-19 11:15:19 CEST,8140,22.2,34.9,14.56,22.46,29.83
2021-04-19 11:20:16 CEST,8141,22.2,34.9,20.25,26.56,31.45
2021-04-19 11:25:18 CEST,8142,20.1,34.7,7.18,14.43,21.93
2021-04-19 11:30:17 CEST,8143,20.1,34.7,11.31,19.56,27.72
2021-04-19 11:35:16 CEST,8144,18.4,36.8,6.11,7.06,7.43
2021-04-19 11:40:16 CEST,8145,22.4,33.4,11.41,20.2,28.97
2021-04-19 11:45:16 CEST,8146,22.5,31.1,5.77,8.61,11.2
2021-04-19 11:50:16 CEST,8147,23.9,29.6,12.29,22.4,32.6
2021-04-19 11:55:16 CEST,8148,23.6,30.1,7.4,12.01,16.46
2021-04-19 12:00:16 CEST,8149,23.4,31.2,5.88,13.27,21.09
2021-04-19 12:05:16 CEST,8150,23.7,28.8,5.39,5.93,5.93
2021-04-19 12:10:16 CEST,8151,19.6,34.0,7.41,12.12,16.68
2021-04-19 12:15:17 CEST,8152,22.5,30.3,8.75,9.64,9.64
2021-04-19 12:20:16 CEST,8153,22.2,29.5,5.3,9.27,13.22
2021-04-19 12:25:16 CEST,8154,21.7,30.3,8.68,13.08,17.12
2021-04-19 12:30:16 CEST,8155,19.0,32.5,5.39,5.93,5.93
2021-04-19 12:35:16 CEST,8156,19.9,32.7,11.47,32.4,55.13
