,temp_pi_t0,hum_pi_t0,PM1_pi_t0,PM2.5_pi_t0,PM10_pi_t0,wind_speed_t0,temp_pi_t1,hum_pi_t1,PM1_pi_t1,PM2.5_pi_t1,PM10_pi_t1,wind_speed_t1,temp_pi_t2,hum_pi_t2,PM1_pi_t2,PM2.5_pi_t2,PM10_pi_t2,wind_speed_t2,temp_pi_t3,hum_pi_t3,PM1_pi_t3,PM2.5_pi_t3,PM10_pi_t3,wind_speed_t3,temp_pi_t4,hum_pi_t4,PM1_pi_t4,PM2.5_pi_t4,PM10_pi_t4,wind_speed_t4,temp_pi_t5,hum_pi_t5,PM1_pi_t5,PM2.5_pi_t5,PM10_pi_t5,wind_speed_t5,PM2.5_pi,PM10_pi
414,,,,,,13.905509,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,,
415,,,,,,14.05845,,,,,,13.905509,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,,
416,,,,,,13.493999,,,,,,14.05845,,,,,,13.905509,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,,
417,,,,,,12.605142,,,,,,13.493999,,,,,,14.05845,,,,,,13.905509,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,,
418,,,,,,10.446206,,,,,,12.605142,,,,,,13.493999,,,,,,14.05845,,,,,,13.905509,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,,
419,,,,,,10.538843,,,,,,10.446206,,,,,,12.605142,,,,,,13.493999,,,,,,14.05845,,,,,,13.905509,,
420,,,,,,16.215992,,,,,,10.538843,,,,,,10.446206,,,,,,12.605142,,,,,,13.493999,,,,,,14.05845,,
421,,,,,,10.661107,,,,,,16.215992,,,,,,10.538843,,,,,,10.446206,,,,,,12.605142,,,,,,13.493999,,
422,,,,,,10.538843,,,,,,10.661107,,,,,,16.215992,,,,,,10.538843,,,,,,10.446206,,,,,,12.605142,,
423,,,,,,10.446206,,,,,,10.538843,,,,,,10.661107,,,,,,16.215992,,,,,,10.538843,,,,,,10.446206,,
424,,,,,,8.707238,,,,,,10.446206,,,,,,10.538843,,,,,,10.661107,,,,,,16.215992,,,,,,10.538843,,
425,,,,,,8.496304499999999,,,,,,8.707238,,,,,,10.446206,,,,,,10.538843,,,,,,10.661107,,,,,,16.215992,,
426,,,,,,12.849528,,,,,,8.496304499999999,,,,,,8.707238,,,,,,10.446206,,,,,,10.538843,,,,,,10.661107,,
427,,,,,,9.0,,,,,,12.849528,,,,,,8.496304499999999,,,,,,8.707238,,,,,,10.446206,,,,,,10.538843,,
428,,,,,,5.95906,,,,,,9.0,,,,,,12.849528,,,,,,8.496304499999999,,,,,,8.707238,,,,,,10.446206,4.2871428571428565,6.077142857142857
429,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,,,,,,5.95906,,,,,,9.0,,,,,,12.849528,,,,,,8.496304499999999,,,,,,8.707238,7.3475,11.048333333333332
430,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,,,,,,5.95906,,,,,,9.0,,,,,,12.849528,,,,,,8.496304499999999,5.5375000000000005,8.205
431,22.808333333333326,30.55,2.921666666666667,5.5375000000000005,8.205,10.30883,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,,,,,,5.95906,,,,,,9.0,,,,,,12.849528,7.961818181818182,12.60090909090909
432,24.30909090909091,30.08181818181818,3.5663636363636373,7.961818181818182,12.60090909090909,8.905908,22.808333333333326,30.55,2.921666666666667,5.5375000000000005,8.205,10.30883,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,,,,,,5.95906,,,,,,9.0,5.099090909090911,7.421818181818183
433,22.88181818181818,31.92727272727273,2.792727272727273,5.099090909090911,7.421818181818183,11.885453,24.30909090909091,30.08181818181818,3.5663636363636373,7.961818181818182,12.60090909090909,8.905908,22.808333333333326,30.55,2.921666666666667,5.5375000000000005,8.205,10.30883,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,,,,,,5.95906,7.637272727272727,12.54909090909091
434,19.49090909090909,36.518181818181816,3.057272727272728,7.637272727272727,12.54909090909091,18.36353,22.88181818181818,31.92727272727273,2.792727272727273,5.099090909090911,7.421818181818183,11.885453,24.30909090909091,30.08181818181818,3.5663636363636373,7.961818181818182,12.60090909090909,8.905908,22.808333333333326,30.55,2.921666666666667,5.5375000000000005,8.205,10.30883,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,18.8,39.35714285714285,2.48,4.2871428571428565,6.077142857142857,9.021574,5.789166666666666,8.279166666666667
435,18.60833333333333,37.88333333333333,3.289166666666667,5.789166666666666,8.279166666666667,26.282465,19.49090909090909,36.518181818181816,3.057272727272728,7.637272727272727,12.54909090909091,18.36353,22.88181818181818,31.92727272727273,2.792727272727273,5.099090909090911,7.421818181818183,11.885453,24.30909090909091,30.08181818181818,3.5663636363636373,7.961818181818182,12.60090909090909,8.905908,22.808333333333326,30.55,2.921666666666667,5.5375000000000005,8.205,10.30883,20.683333333333334,34.28333333333333,3.749166666666667,7.3475,11.048333333333332,8.14587,5.636363636363637,9.134545454545457
