time,temp_pi,hum_pi,PM1_pi,PM2.5_pi,PM10_pi,temp_blue,precip,hum_blue,wind_speed,wind_direction,cloud_cover,date,temp_sbs,hum_sbs,wind,pressure,PM2.5,PM10,AQI,sunrise,noon,sunset,daylight
2021-03-29 11:00:00+02:00,13.918181818181818,41.3909090909091,4.793636363636363,9.325454545454546,13.976363636363637,11.326314,0.0,49.0,0.35999998,180.0,0.0,2021-03-29,10.0,61.0,1.0,1034.0,,12.6,17.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 12:00:00+02:00,17.683333333333334,34.65833333333334,4.820833333333334,10.200833333333335,15.823333333333336,14.116314000000001,0.0,43.0,0.8049845,243.43495,0.3,2021-03-29,10.0,61.0,1.0,1034.0,6.0,10.7,25.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 13:00:00+02:00,23.058333333333334,29.675000000000008,3.3375,7.765833333333333,12.466666666666669,16.106314,0.0,39.0,1.1384199,288.43497,1.2,2021-03-29,14.0,41.0,3.7,1034.0,,15.1,22.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 14:00:00+02:00,27.263636363636362,24.60909090909091,3.4818181818181824,6.648181818181819,9.88090909090909,17.606312,0.0,35.0,1.08,270.0,0.90000004,2021-03-29,14.0,41.0,3.7,1034.0,8.0,11.7,33.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 15:00:00+02:00,27.933333333333334,21.483333333333334,3.4041666666666663,8.543333333333333,14.056666666666667,18.626312,0.0,32.0,1.5273507,315.0,0.3,2021-03-29,14.0,41.0,3.7,1034.0,,13.0,29.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 16:00:00+02:00,26.572727272727274,22.345454545454547,3.375454545454545,5.917272727272728,8.444545454545455,19.116312,0.0,31.0,1.484318,284.03625,0.0,2021-03-29,18.0,26.0,1.8,1033.0,,14.0,32.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 17:00:00+02:00,23.754545454545454,24.418181818181814,2.632727272727273,5.766363636363637,9.061818181818182,19.226313,0.0,30.0,1.8,306.8699,0.0,2021-03-29,18.0,26.0,1.8,1033.0,10.0,14.1,41.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 18:00:00+02:00,20.60833333333333,29.341666666666665,3.5516666666666663,6.959166666666666,10.4625,18.926313,0.0,32.0,2.2768397,18.434952,0.0,2021-03-29,18.0,26.0,1.8,1033.0,,11.3,33.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 19:00:00+02:00,19.675,29.975000000000005,5.9624999999999995,12.23166666666667,18.744166666666665,18.276312,0.0,34.0,1.9386592,68.19859,0.0,2021-03-29,20.0,18.0,2.6,1032.0,,9.4,31.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 20:00:00+02:00,18.349999999999998,34.625,5.134166666666666,9.76,14.475833333333329,17.396313,0.0,36.0,4.198285,59.036232,0.6,2021-03-29,20.0,18.0,2.6,1032.0,7.0,9.0,32.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 21:00:00+02:00,16.55,38.36666666666667,4.539166666666667,11.515,19.006666666666664,16.216312,0.0,41.0,6.297428,59.036255000000004,0.0,2021-03-29,16.0,25.0,1.8,1032.0,,9.2,25.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 22:00:00+02:00,15.166666666666666,43.75,4.687500000000001,7.632499999999999,10.469999999999999,14.326314000000002,0.0,49.0,5.0528407,94.08561999999999,0.0,2021-03-29,16.0,25.0,1.8,1032.0,8.0,10.6,33.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 23:00:00+02:00,14.174999999999999,47.449999999999996,4.185833333333332,8.416666666666666,12.790833333333332,13.176313,0.0,55.0,4.2136917,109.9831,24.0,2021-03-29,10.0,54.0,4.2,1032.0,,10.2,11.0,2021-03-29 07:10:48.851815+02:00,2021-03-29 13:30:39+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-30 00:00:00+02:00,13.050000000000002,52.75,5.6875,10.965000000000002,16.37083333333333,11.856314,0.0,60.0,2.4149535,116.56505,0.0,2021-03-30,10.0,54.0,4.2,1032.0,7.0,11.1,29.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 01:00:00+02:00,12.47272727272727,53.98181818181818,4.098181818181818,7.729090909090909,11.423636363636364,10.826314,0.0,65.0,2.2768397,108.43494399999999,0.0,2021-03-30,7.0,76.0,3.2,1032.0,7.0,11.1,29.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 02:00:00+02:00,11.875,56.19166666666667,5.1433333333333335,10.463333333333336,15.984166666666667,10.116314,0.0,67.0,1.2979983999999998,146.30993999999998,0.0,2021-03-30,7.0,76.0,3.2,1032.0,7.0,11.1,29.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 03:00:00+02:00,11.254545454545452,57.50909090909091,3.985454545454545,8.362727272727271,12.932727272727275,8.676313,0.0,72.0,5.771239,176.42366,0.0,2021-03-30,5.0,75.0,2.3,1033.0,6.0,8.4,25.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 04:00:00+02:00,10.55,58.84166666666666,3.533333333333333,7.800000000000002,12.298333333333334,7.6563134,0.0,75.0,1.484318,165.96376,0.0,2021-03-30,5.0,75.0,2.3,1033.0,6.0,8.6,25.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 05:00:00+02:00,10.158333333333331,60.491666666666674,3.390833333333333,5.1825,6.845833333333332,7.136313400000001,0.0,74.0,1.835647,78.69006,0.0,2021-03-30,5.0,75.0,2.3,1033.0,,8.5,8.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 06:00:00+02:00,9.125,65.03333333333333,2.896666666666667,6.998333333333332,11.379166666666665,6.5463133000000004,0.0,74.0,3.0758414000000003,110.556046,0.0,2021-03-30,5.0,81.0,2.1,1032.0,,9.4,9.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 07:00:00+02:00,9.058333333333332,64.875,4.3966666666666665,7.906666666666667,11.4275,6.1863136,0.0,73.0,3.396233,122.00538,0.0,2021-03-30,5.0,81.0,2.1,1032.0,,8.8,8.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 08:00:00+02:00,9.416666666666666,63.10833333333333,5.357500000000001,11.299166666666665,17.505833333333335,6.1563134,0.0,73.0,1.4399998999999999,89.99999,0.0,2021-03-30,5.0,81.0,2.1,1032.0,,9.2,10.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 09:00:00+02:00,10.183333333333332,60.225,7.346666666666667,12.01,16.51583333333333,7.3163137,0.0,72.0,1.2979983999999998,326.30994,0.0,2021-03-30,5.0,87.0,2.4,1033.0,,12.2,11.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 10:00:00+02:00,11.100000000000001,53.681818181818194,4.734545454545454,8.547272727272727,12.37909090909091,9.846313,0.0,65.0,1.484318,345.96375,0.0,2021-03-30,5.0,87.0,2.4,1033.0,,20.0,18.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 11:00:00+02:00,15.441666666666665,42.24999999999999,5.603333333333333,12.675000000000002,20.153333333333332,12.356314,0.0,58.0,2.52,360.0,0.0,2021-03-30,10.0,66.0,2.2,1033.0,,21.0,19.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 12:00:00+02:00,17.650000000000002,38.675,6.7875000000000005,13.365833333333333,20.13416666666667,14.746313,0.0,51.0,3.671294,11.309921000000001,0.0,2021-03-30,10.0,66.0,2.2,1033.0,16.0,22.5,59.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 13:00:00+02:00,23.54166666666666,30.925,6.5325,13.893333333333333,21.59416666666667,16.766312,0.0,46.0,4.802999,12.994629,0.0,2021-03-30,16.0,41.0,4.0,1033.0,,21.9,20.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 14:00:00+02:00,29.0,26.966666666666665,5.872499999999999,12.589999999999998,19.6275,18.256313000000002,0.0,42.0,4.6938252,4.398697,0.0,2021-03-30,16.0,41.0,4.0,1033.0,14.0,20.5,55.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 15:00:00+02:00,30.674999999999997,24.958333333333332,7.396666666666666,16.278333333333332,25.63,19.466312,0.0,39.0,6.2145634,10.00798,4.0,2021-03-30,18.0,42.0,3.7,1031.0,,15.4,24.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 16:00:00+02:00,31.616666666666664,23.066666666666666,6.914166666666667,12.601666666666667,18.334999999999997,20.246313,0.0,37.0,6.6185193,22.380126999999998,12.0,2021-03-30,18.0,42.0,3.7,1031.0,11.0,15.9,45.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 17:00:00+02:00,27.583333333333332,25.5,5.616666666666667,10.4825,15.419166666666664,20.606312,0.0,36.0,7.704335700000001,37.40535,9.0,2021-03-30,18.0,42.0,3.7,1031.0,,15.9,35.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 18:00:00+02:00,23.391666666666666,26.141666666666666,3.4375,6.819999999999998,10.3075,20.576313,0.0,35.0,7.127636,44.999984999999995,7.0,2021-03-30,21.0,30.0,5.5,1029.0,,14.8,35.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 19:00:00+02:00,22.299999999999997,27.59090909090909,2.598181818181818,5.5209090909090905,8.58,19.796312,0.0,39.0,5.1919937,56.30993,0.0,2021-03-30,21.0,30.0,5.5,1029.0,,13.0,34.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 20:00:00+02:00,20.516666666666662,32.6,4.874999999999999,10.903333333333336,17.266666666666666,19.036312,0.0,40.0,3.096837,54.46232,0.0,2021-03-30,21.0,30.0,5.5,1029.0,,12.2,11.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 21:00:00+02:00,18.40833333333333,38.550000000000004,4.401666666666666,8.929166666666667,13.619166666666667,17.686312,0.0,46.0,1.8,89.99999,41.0,2021-03-30,17.0,32.0,3.1,1028.0,,10.8,26.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 22:00:00+02:00,16.874999999999996,44.96666666666666,9.51,14.890833333333335,19.96916666666667,16.726313,0.0,49.0,1.8,180.0,42.0,2021-03-30,17.0,32.0,3.1,1028.0,10.0,,41.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 23:00:00+02:00,15.691666666666665,53.449999999999996,7.235833333333333,12.221666666666666,17.113333333333333,14.816314000000002,0.0,58.0,2.3051247999999998,218.65982000000002,32.0,2021-03-30,11.0,58.0,5.5,1028.0,8.0,12.8,33.0,2021-03-30 07:08:48.673193+02:00,2021-03-30 13:30:21+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-31 00:00:00+02:00,14.574999999999998,56.71666666666667,5.880833333333334,10.020833333333334,14.094999999999999,13.426313,0.0,65.0,3.0758414000000003,200.55605,31.0,2021-03-31,11.0,58.0,5.5,1028.0,8.0,13.1,33.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 01:00:00+02:00,13.70833333333333,57.958333333333336,4.633333333333333,8.898333333333335,13.261666666666665,12.526314,0.0,70.0,2.16,180.0,12.0,2021-03-31,8.0,76.0,2.6,1028.0,8.0,13.1,33.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 02:00:00+02:00,13.283333333333337,59.175000000000004,5.4508333333333345,11.630000000000003,18.098333333333333,11.916313,0.0,73.0,1.484318,165.96376,0.0,2021-03-31,8.0,76.0,2.6,1028.0,8.0,13.1,33.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 03:00:00+02:00,12.641666666666667,62.074999999999996,5.696666666666666,11.369166666666667,17.22583333333333,11.356314,0.0,75.0,1.9386592,158.1986,0.0,2021-03-31,6.0,75.0,1.8,1028.0,9.0,,37.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 04:00:00+02:00,11.591666666666667,65.87499999999999,5.5758333333333345,13.144166666666663,21.19333333333333,10.826314,0.0,75.0,0.71999997,180.0,0.0,2021-03-31,6.0,75.0,1.8,1028.0,,12.7,12.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 05:00:00+02:00,11.133333333333333,67.15833333333333,4.931666666666667,8.013333333333332,10.9825,9.896314,0.0,79.0,0.0,180.0,0.0,2021-03-31,7.0,87.0,3.7,1027.0,,12.3,11.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 06:00:00+02:00,11.025,67.79166666666667,5.585000000000001,11.568333333333333,17.8,9.246313,0.0,83.0,0.0,180.0,0.0,2021-03-31,7.0,87.0,3.7,1027.0,8.0,11.5,33.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 07:00:00+02:00,10.333333333333334,69.53333333333333,6.908333333333335,11.914166666666665,16.86583333333333,8.726314,0.0,84.0,0.71999997,180.0,21.0,2021-03-31,7.0,87.0,3.7,1027.0,,10.9,10.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 08:00:00+02:00,10.416666666666666,69.475,6.6141666666666685,10.204166666666667,13.5575,8.766314,0.0,81.0,1.08,180.0,24.0,2021-03-31,6.0,87.0,2.6,1027.0,,12.7,12.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 09:00:00+02:00,11.824999999999998,62.025,6.031666666666665,9.098333333333334,11.921666666666667,10.086313,0.0,76.0,0.35999998,89.99999,20.0,2021-03-31,6.0,87.0,2.6,1027.0,11.0,16.6,45.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 10:00:00+02:00,13.216666666666669,53.89166666666667,4.133333333333334,8.370833333333334,12.760833333333332,13.126313,0.0,63.0,1.2979983999999998,213.69006000000002,5.0,2021-03-31,6.0,87.0,2.6,1027.0,,20.9,19.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 11:00:00+02:00,17.4,41.68333333333334,3.1633333333333336,7.537499999999999,12.198333333333332,16.356312,0.0,51.0,5.3517847000000005,227.72632000000002,0.0,2021-03-31,13.0,62.0,0.6,1027.0,,21.7,20.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 12:00:00+02:00,20.525000000000002,39.050000000000004,4.114166666666667,7.592500000000001,11.11,18.666313,0.0,46.0,8.089993,249.14553999999998,0.0,2021-03-31,13.0,62.0,0.6,1027.0,12.0,19.0,50.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 13:00:00+02:00,26.71666666666667,31.075,5.943333333333334,9.481666666666667,12.8525,20.106312,0.0,43.0,7.952659599999999,264.80557000000005,0.0,2021-03-31,17.0,42.0,2.4,1026.0,12.0,17.2,50.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 14:00:00+02:00,29.566666666666666,27.77499999999999,4.589166666666667,8.589166666666666,12.651666666666666,21.016312,0.0,43.0,6.28713,256.7595,0.0,2021-03-31,17.0,42.0,2.4,1026.0,,,25.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 15:00:00+02:00,30.691666666666663,25.599999999999994,4.7875000000000005,11.269999999999998,18.164166666666667,21.876312,0.0,40.0,6.12,270.0,0.0,2021-03-31,20.0,35.0,7.4,1025.0,,29.9,30.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 16:00:00+02:00,30.308333333333337,25.808333333333334,3.861666666666667,6.501666666666666,9.084999999999999,22.266312,0.0,39.0,5.447788200000001,262.40536000000003,0.0,2021-03-31,20.0,35.0,7.4,1025.0,,,37.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 17:00:00+02:00,27.133333333333336,28.058333333333334,4.450000000000001,9.916666666666666,15.684166666666664,22.436312,0.0,39.0,5.04,270.0,0.0,2021-03-31,22.0,33.0,3.7,1023.0,,28.4,41.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 18:00:00+02:00,23.441666666666666,33.358333333333334,5.885000000000002,10.040000000000001,14.133333333333331,22.236313,0.0,39.0,4.3349743,265.23636,0.0,2021-03-31,22.0,33.0,3.7,1023.0,,,40.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 19:00:00+02:00,22.224999999999998,35.925,6.609166666666667,10.8225,14.894166666666669,21.356312,0.0,43.0,5.1919937,236.30993999999998,0.0,2021-03-31,23.0,27.0,5.5,1022.0,,,41.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 20:00:00+02:00,20.666666666666664,38.791666666666664,7.196666666666668,13.584166666666663,20.088333333333335,18.386312,0.0,48.0,9.1641035,225.0,0.0,2021-03-31,23.0,27.0,5.5,1022.0,13.0,21.0,53.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 21:00:00+02:00,19.08,44.989999999999995,6.316,10.814,15.249,16.166313,0.0,47.0,7.5685663,205.34618,0.0,2021-03-31,23.0,27.0,5.5,1022.0,,20.6,26.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 22:00:00+02:00,,,,,,15.566314000000002,0.0,49.0,7.2,180.0,0.0,2021-03-31,15.0,51.0,6.1,1022.0,,,8.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-03-31 23:00:00+02:00,,,,,,15.066314000000002,0.0,52.0,6.12,180.0,0.0,2021-03-31,15.0,51.0,6.1,1022.0,14.0,21.9,55.0,2021-03-31 07:06:48.708803+02:00,2021-03-31 13:30:03+02:00,2021-03-31 19:53:53.754882+02:00,0 days 12:47:05.046079
2021-04-01 00:00:00+02:00,,,,,,14.256313,0.0,51.0,5.8603754,190.61966,0.0,2021-04-01,15.0,51.0,6.1,1022.0,,23.1,25.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 01:00:00+02:00,,,,,,13.386313000000001,0.0,50.0,5.0528407,184.08562,0.0,2021-04-01,11.0,71.0,1.8,1022.0,,23.1,25.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 02:00:00+02:00,,,,,,12.846313,0.0,49.0,4.32,180.0,0.0,2021-04-01,11.0,71.0,1.8,1022.0,,23.1,25.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 03:00:00+02:00,,,,,,12.456313,0.0,48.0,3.9763297999999994,185.19443,0.0,2021-04-01,10.0,71.0,3.6,1022.0,11.0,16.5,45.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 04:00:00+02:00,,,,,,12.116314,0.0,46.0,4.73506,188.74615,0.0,2021-04-01,10.0,71.0,3.6,1022.0,10.0,14.4,41.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 05:00:00+02:00,,,,,,11.5563135,0.0,46.0,3.6,180.0,0.0,2021-04-01,8.0,81.0,3.3,1022.0,,15.4,16.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 06:00:00+02:00,,,,,,11.026314,0.0,47.0,3.4152595999999997,198.43495,0.0,2021-04-01,8.0,81.0,3.3,1022.0,11.0,15.6,45.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 07:00:00+02:00,,,,,,10.636313000000001,0.0,46.0,3.671294,191.30993999999998,0.0,2021-04-01,8.0,75.0,3.7,1021.0,,14.9,14.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 08:00:00+02:00,,,,,,11.046313,0.0,44.0,3.6,180.0,0.0,2021-04-01,8.0,75.0,3.7,1021.0,11.0,16.1,45.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 09:00:00+02:00,,,,,,12.496313,0.0,47.0,4.32,180.0,0.0,2021-04-01,8.0,75.0,3.0,1022.0,,19.5,18.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 10:00:00+02:00,,,,,,15.506313,0.0,46.0,7.145796000000001,220.91438,0.0,2021-04-01,8.0,75.0,3.0,1022.0,,37.2,34.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 11:00:00+02:00,,,,,,17.896313,0.0,46.0,8.534353,242.35403,0.0,2021-04-01,8.0,75.0,3.0,1022.0,,21.8,20.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 12:00:00+02:00,,,,,,19.576313,0.0,45.0,7.771331,256.6075,0.0,2021-04-01,16.0,41.0,7.4,1022.0,,24.2,22.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 13:00:00+02:00,,,,,,20.866312,0.0,43.0,6.877789999999999,263.991,0.0,2021-04-01,16.0,41.0,7.4,1022.0,,32.6,30.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 14:00:00+02:00,,,,,,21.726313,0.0,45.0,7.5685663,272.72632000000004,10.0,2021-04-01,20.0,37.0,2.2,1021.0,,24.1,24.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
2021-04-01 15:00:00+02:00,,,,,,22.276312,0.0,41.0,6.6185193,292.38013,0.0,2021-04-01,20.0,37.0,2.2,1021.0,14.0,20.3,55.0,2021-04-01 07:04:48.989343+02:00,2021-04-01 13:29:45+02:00,2021-04-01 19:55:18.060843+02:00,0 days 12:50:29.071500
