time,date,weekday,hour,loc,temp_pi,temp_sbs,temp_blue,hum_pi,hum_sbs,hum_blue,PM1_pi,PM2.5_pi,PM10_pi,PM2.5_sbs,PM10_sbs,precip,wind,wind_speed,wind_direction,cloud_cover,pressure,AQI,sunrise,noon,sunset,daylight
2021-04-13 03:00:00+02:00,2021-04-13,1,3,B,2.3083333333333336,0.0,2.7563136000000004,81.42499999999998,80.0,83.0,10.088333333333335,17.268333333333334,24.34583333333333,7.0,11.0,0.0,2.8,2.1897945,80.537674,96.0,1028.0,29.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 04:00:00+02:00,2021-04-13,1,4,B,1.95,0.0,,81.85000000000002,86.0,,9.603333333333333,15.545,21.258333333333333,7.0,12.3,,3.8,,,,1028.0,11.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 05:00:00+02:00,2021-04-13,1,5,B,1.6166666666666663,0.0,,82.85833333333333,86.0,,7.685833333333334,11.748333333333333,15.520000000000003,9.0,13.3,,3.8,,,,1028.0,37.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 06:00:00+02:00,2021-04-13,1,6,B,1.5499999999999998,-1.0,,83.2,93.0,,11.431666666666667,17.435000000000002,23.002499999999998,9.0,13.9,,3.7,,,,1028.0,13.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 07:00:00+02:00,2021-04-13,1,7,B,1.7666666666666668,-1.0,,82.81666666666668,93.0,,12.124166666666666,19.609166666666663,26.798333333333332,10.0,15.2,,3.7,,,,1028.0,41.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 08:00:00+02:00,2021-04-13,1,8,B,3.0,-1.0,,80.60833333333335,93.0,,13.121666666666668,21.298333333333336,29.1675,10.0,17.5,,3.7,,,,1028.0,16.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 09:00:00+02:00,2021-04-13,1,9,B,4.216666666666667,-1.0,,76.33333333333334,93.0,,16.026666666666667,22.786666666666665,28.6875,10.0,20.9,,1.8,,,,1029.0,19.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 10:00:00+02:00,2021-04-13,1,10,B,6.541666666666667,-1.0,,69.52499999999999,93.0,,16.491666666666664,25.355,33.619166666666665,10.0,28.1,,1.8,,,,1029.0,26.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 11:00:00+02:00,2021-04-13,1,11,B,11.149999999999999,-1.0,,55.49166666666667,93.0,,11.105833333333335,17.791666666666668,24.179999999999996,10.0,29.6,,1.8,,,,1029.0,27.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 12:00:00+02:00,2021-04-13,1,12,B,11.115384615384615,3.0,,48.876923076923084,75.0,,5.1499999999999995,8.82076923076923,12.443076923076923,,27.5,,5.5,,,,1029.0,25.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 13:00:00+02:00,2021-04-13,1,13,B,10.085714285714287,3.0,,47.964285714285715,75.0,,4.374285714285714,7.900714285714285,11.443571428571428,13.0,19.1,,5.5,,,,1029.0,53.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 14:00:00+02:00,2021-04-13,1,14,B,7.918181818181816,5.0,,51.96363636363637,56.0,,4.987272727272728,8.872727272727273,12.759999999999998,13.0,14.8,,11.1,,,,1028.0,25.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 15:00:00+02:00,2021-04-13,1,15,B,7.625,5.0,,52.81666666666667,56.0,,5.273333333333333,10.385000000000003,15.65,8.0,11.4,,11.1,,,,1028.0,33.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 16:00:00+02:00,2021-04-13,1,16,B,8.508333333333333,7.0,,46.69166666666666,56.0,,4.076666666666667,7.642500000000001,11.268333333333333,6.0,11.4,,9.3,,,,1028.0,32.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 17:00:00+02:00,2021-04-13,1,17,B,8.345454545454544,7.0,,45.42727272727272,56.0,,2.9663636363636368,6.299090909090908,9.782727272727271,6.0,11.4,,9.3,,,,1028.0,32.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 18:00:00+02:00,2021-04-13,1,18,B,6.408333333333334,7.0,,59.208333333333336,56.0,,3.78,6.574166666666667,9.345,6.0,11.4,,9.3,,,,1028.0,32.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 19:00:00+02:00,2021-04-13,1,19,B,6.458333333333332,7.0,,54.85833333333333,56.0,,4.583333333333334,8.876666666666665,13.280000000000001,6.0,11.4,,9.3,,,,1028.0,32.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 20:00:00+02:00,2021-04-13,1,20,B,6.25,7.0,,55.53333333333334,56.0,,4.8741666666666665,8.275833333333333,11.617500000000001,6.0,,,9.3,,,,1028.0,32.0,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 21:00:00+02:00,2021-04-13,1,21,B,5.683333333333334,,,63.53333333333333,,,5.949166666666668,10.491666666666667,15.021666666666667,,,,,,,,,,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 22:00:00+02:00,2021-04-13,1,22,B,5.741666666666666,,,65.68333333333334,,,5.783333333333334,9.016666666666667,12.059166666666664,,,,,,,,,,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-13 23:00:00+02:00,2021-04-13,1,23,B,4.941666666666667,,,67.79166666666667,,,5.503333333333334,11.329999999999998,17.389166666666664,,,,,,,,,,2021-04-13 06:41:22.814313+02:00,2021-04-13 13:26:25+02:00,2021-04-13 20:12:07.792292+02:00,0 days 13:30:44.977979
2021-04-14 00:00:00+02:00,2021-04-14,2,0,B,4.318181818181819,,,70.76363636363635,,,6.807272727272727,11.862727272727271,16.880909090909093,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 01:00:00+02:00,2021-04-14,2,1,B,3.7583333333333333,,,72.95,,,7.650833333333332,13.13416666666667,18.544166666666666,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 02:00:00+02:00,2021-04-14,2,2,B,3.141666666666667,,,74.02499999999999,,,7.786666666666666,12.767499999999998,17.58666666666667,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 03:00:00+02:00,2021-04-14,2,3,B,2.65,,,74.825,,,8.855,15.596666666666666,22.311666666666667,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 04:00:00+02:00,2021-04-14,2,4,B,2.141666666666666,,,76.19166666666666,,,10.125833333333334,15.574166666666665,20.656666666666666,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 05:00:00+02:00,2021-04-14,2,5,B,1.6583333333333332,,,78.04166666666667,,,11.720833333333333,21.390833333333333,31.14583333333333,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 06:00:00+02:00,2021-04-14,2,6,B,1.3083333333333333,,,79.70833333333333,,,11.845833333333331,16.709999999999997,20.915,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 07:00:00+02:00,2021-04-14,2,7,B,1.1083333333333332,,,81.66666666666667,,,13.645000000000001,22.644166666666667,31.396666666666665,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 08:00:00+02:00,2021-04-14,2,8,B,2.4250000000000003,,,77.19166666666668,,,10.78,20.4325,30.27583333333334,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 09:00:00+02:00,2021-04-14,2,9,B,5.658333333333334,,,61.89166666666666,,,10.278333333333332,15.978333333333333,21.331666666666667,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 10:00:00+02:00,2021-04-14,2,10,B,7.250000000000001,,,51.849999999999994,,,6.226666666666667,9.801666666666664,13.182500000000003,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 11:00:00+02:00,2021-04-14,2,11,B,7.916666666666667,,,44.85,,,6.3625,15.656666666666666,25.599166666666672,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 12:00:00+02:00,2021-04-14,2,12,B,9.2,,,40.7,,,5.76,8.54,11.06,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 13:00:00+02:00,2021-04-14,2,13,B,25.0,,,39.46666666666666,,,2.0233333333333334,4.88,7.926666666666667,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 14:00:00+02:00,2021-04-14,2,14,B,10.600000000000001,,,36.06470588235294,,,2.3194117647058823,4.760000000000001,7.2947058823529405,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 15:00:00+02:00,2021-04-14,2,15,B,8.45,,,35.949999999999996,,,3.021666666666667,6.565833333333334,10.2875,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 16:00:00+02:00,2021-04-14,2,16,B,8.683333333333335,,,35.14166666666667,,,3.233333333333333,7.048333333333333,11.059166666666668,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 17:00:00+02:00,2021-04-14,2,17,B,8.258333333333331,,,38.14166666666667,,,3.5508333333333333,7.290833333333333,11.174166666666665,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 18:00:00+02:00,2021-04-14,2,18,B,7.608333333333332,,,41.833333333333336,,,4.184166666666667,10.0425,16.2875,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 19:00:00+02:00,2021-04-14,2,19,B,6.191666666666666,,,51.675000000000004,,,5.028333333333333,8.690833333333334,12.3175,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 20:00:00+02:00,2021-04-14,2,20,B,5.175,,,57.041666666666664,,,4.605833333333334,8.711666666666666,12.894166666666669,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 21:00:00+02:00,2021-04-14,2,21,B,4.675000000000001,,,61.45833333333334,,,4.739166666666667,9.625833333333333,14.693333333333333,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 22:00:00+02:00,2021-04-14,2,22,B,4.383333333333334,,,60.65833333333333,,,3.7091666666666665,5.763333333333332,7.6916666666666655,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-14 23:00:00+02:00,2021-04-14,2,23,B,3.633333333333333,,,64.43333333333332,,,6.596666666666667,10.081666666666669,13.317499999999997,,,,,,,,,,2021-04-14 06:39:29.138599+02:00,2021-04-14 13:26:10+02:00,2021-04-14 20:13:31.843667+02:00,0 days 13:34:02.705068
2021-04-15 00:00:00+02:00,2021-04-15,3,0,B,3.3249999999999997,,,66.84166666666665,,,7.150000000000001,13.255,19.440833333333334,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 01:00:00+02:00,2021-04-15,3,1,B,2.85,,,69.59166666666667,,,7.858333333333332,11.635,15.06,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 02:00:00+02:00,2021-04-15,3,2,B,2.025,,,72.89166666666667,,,6.968333333333334,11.999166666666666,16.971666666666664,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 03:00:00+02:00,2021-04-15,3,3,B,1.5999999999999999,,,74.45833333333333,,,7.325,13.160833333333336,19.01666666666667,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 04:00:00+02:00,2021-04-15,3,4,B,1.2249999999999996,,,75.91666666666667,,,7.404166666666666,12.406666666666666,17.291666666666668,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 05:00:00+02:00,2021-04-15,3,5,B,0.7583333333333333,,,77.60833333333333,,,7.281666666666666,11.236666666666666,14.931666666666667,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 06:00:00+02:00,2021-04-15,3,6,B,0.4166666666666666,,,79.06666666666668,,,8.829166666666667,15.089166666666666,21.257499999999997,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 07:00:00+02:00,2021-04-15,3,7,B,1.1916666666666667,,,76.12500000000001,,,6.587500000000001,10.985833333333332,15.275833333333331,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 08:00:00+02:00,2021-04-15,3,8,B,2.8166666666666664,,,69.04166666666666,,,6.974166666666666,13.014999999999999,19.150000000000002,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 09:00:00+02:00,2021-04-15,3,9,B,3.8416666666666663,,,63.46666666666667,,,4.6225000000000005,8.823333333333332,13.113333333333335,,,,,,,,,,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 10:00:00+02:00,2021-04-15,3,10,B,4.716666666666666,2.0,,60.43333333333334,75.0,,4.626666666666667,9.1725,13.86,10.0,14.8,,5.5,,,,1025.0,26.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 11:00:00+02:00,2021-04-15,3,11,B,6.8500000000000005,3.0,,54.81666666666667,67.5,,8.318333333333333,15.134166666666667,22.001666666666665,10.0,14.45,,12.0,,,,1025.0,33.5,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 12:00:00+02:00,2021-04-15,3,12,B,6.791666666666668,4.0,,50.824999999999996,60.0,,6.309166666666666,12.004166666666665,17.818333333333335,10.0,14.1,,18.5,,,,1025.0,26.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 13:00:00+02:00,2021-04-15,3,13,B,7.308333333333334,4.0,,46.23333333333334,60.0,,4.952500000000001,8.5025,12.005,10.0,15.5,,18.5,,,,1025.0,41.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 14:00:00+02:00,2021-04-15,3,14,B,7.625,4.0,,43.416666666666664,60.0,,5.5441666666666665,8.0125,10.203333333333331,10.0,14.1,,18.5,,,,1025.0,28.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 15:00:00+02:00,2021-04-15,3,15,B,8.391666666666667,6.0,,44.025000000000006,49.0,,5.903333333333335,10.178333333333333,14.400833333333333,10.0,14.1,,20.4,,,,1024.0,29.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 16:00:00+02:00,2021-04-15,3,16,B,7.783333333333334,6.0,,42.974999999999994,49.0,,5.165,10.605833333333335,16.263333333333332,9.0,13.9,,20.4,,,,1024.0,37.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 17:00:00+02:00,2021-04-15,3,17,B,7.866666666666667,6.0,,39.15,49.0,,4.415,7.381666666666665,10.276666666666666,9.0,13.5,,20.4,,,,1024.0,32.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 18:00:00+02:00,2021-04-15,3,18,B,7.6000000000000005,9.0,,42.0,46.0,,3.954166666666667,7.778333333333333,11.716666666666663,9.0,14.0,,18.5,,,,1022.0,32.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 19:00:00+02:00,2021-04-15,3,19,B,6.8,9.0,,43.78333333333333,46.0,,5.195,8.868333333333334,12.485833333333334,8.0,11.8,,18.5,,,,1022.0,33.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 20:00:00+02:00,2021-04-15,3,20,B,5.941666666666667,9.0,,47.824999999999996,46.0,,5.199166666666666,10.534166666666668,16.059166666666666,8.0,11.7,,18.5,,,,1022.0,11.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 21:00:00+02:00,2021-04-15,3,21,B,4.941666666666666,6.0,,54.34166666666666,45.0,,6.7175,11.889166666666668,17.05333333333333,8.0,10.9,,14.8,,,,1022.0,31.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 22:00:00+02:00,2021-04-15,3,22,B,4.3,6.0,,56.89166666666666,45.0,,3.9225,8.550833333333332,13.415833333333333,7.0,12.3,,14.8,,,,1022.0,31.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-15 23:00:00+02:00,2021-04-15,3,23,B,3.5916666666666663,3.0,,60.991666666666674,60.0,,5.0725,9.653333333333334,14.328333333333331,7.0,11.3,,7.4,,,,1023.0,29.0,2021-04-15 06:37:36.155137+02:00,2021-04-15 13:25:55+02:00,2021-04-15 20:14:55.877080+02:00,0 days 13:37:19.721943
2021-04-16 00:00:00+02:00,2021-04-16,4,0,B,3.0749999999999993,3.0,,63.30833333333334,60.0,,5.6525,11.707500000000001,18.011666666666667,7.0,11.3,,7.4,,,,1023.0,29.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 01:00:00+02:00,2021-04-16,4,1,B,2.55,2.0,,65.08333333333333,65.0,,6.031666666666667,10.077499999999999,14.024166666666664,7.0,11.3,,13.0,,,,1023.0,29.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 02:00:00+02:00,2021-04-16,4,2,B,2.133333333333333,2.0,,66.54166666666667,65.0,,5.335000000000001,10.493333333333334,15.801666666666662,7.0,11.3,,13.0,,,,1023.0,29.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 03:00:00+02:00,2021-04-16,4,3,B,1.7333333333333334,1.0,,68.05,64.0,,7.0225,12.368333333333334,17.6975,8.0,11.9,,11.1,,,,1022.0,33.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 04:00:00+02:00,2021-04-16,4,4,B,1.2166666666666666,1.0,,69.65,64.0,,4.7250000000000005,9.205,13.805833333333334,8.0,11.8,,11.1,,,,1022.0,33.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 05:00:00+02:00,2021-04-16,4,5,B,0.7916666666666666,1.0,,70.80833333333334,64.0,,6.296666666666668,10.939166666666667,15.542500000000002,8.0,12.2,,11.1,,,,1022.0,11.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 06:00:00+02:00,2021-04-16,4,6,B,0.7083333333333334,-1.0,,71.00000000000001,74.0,,6.325,9.165833333333333,11.695000000000002,8.0,12.6,,9.3,,,,1021.0,24.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 07:00:00+02:00,2021-04-16,4,7,B,0.9333333333333335,-1.0,,70.56666666666668,74.0,,7.777500000000001,14.339999999999998,20.9775,9.0,13.6,,9.3,,,,1021.0,37.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 08:00:00+02:00,2021-04-16,4,8,B,2.6416666666666666,-1.0,,63.94166666666666,74.0,,6.831666666666666,10.068333333333333,12.9925,9.0,13.9,,9.3,,,,1021.0,22.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 09:00:00+02:00,2021-04-16,4,9,B,6.783333333333331,0.0,,51.00833333333333,74.0,,9.328333333333335,15.600833333333329,21.724999999999998,9.0,16.6,,3.7,,,,1022.0,15.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 10:00:00+02:00,2021-04-16,4,10,B,8.891666666666666,0.0,,45.31666666666667,74.0,,8.724166666666667,15.990833333333335,23.326666666666664,12.0,18.1,,3.7,,,,1022.0,50.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 11:00:00+02:00,2021-04-16,4,11,B,10.158333333333333,0.0,,41.608333333333334,74.0,,9.848333333333334,16.265833333333337,22.493333333333336,12.0,18.1,,3.7,,,,1022.0,22.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 12:00:00+02:00,2021-04-16,4,12,B,10.0,5.0,,40.18333333333333,56.0,,9.305833333333334,13.488333333333335,17.20916666666667,12.0,20.1,,20.4,,,,1021.0,23.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 13:00:00+02:00,2021-04-16,4,13,B,9.758333333333331,5.0,,39.824999999999996,56.0,,8.041666666666666,14.539166666666667,21.074166666666667,13.0,19.0,,20.4,,,,1021.0,53.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
2021-04-16 14:00:00+02:00,2021-04-16,4,14,B,9.266666666666667,8.0,,39.9,49.0,,6.684166666666667,11.341666666666663,15.918333333333331,13.0,17.4,,16.7,,,,1021.0,31.0,2021-04-16 06:35:43.897741+02:00,2021-04-16 13:25:41+02:00,2021-04-16 20:16:19.888227+02:00,0 days 13:40:35.990486
